OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0.002154	3.4e-05	0	0	0	0.000159	0	0	0	0	0	0	0.001226	0	0	0	0.000245	0.001553	0.000396
GCF_000158395.1_ASM15839v1_genomic.fna	0	0	0	0	0	0	0	0.003678	0	0	0.000419	0	0	0	0	0	0	0	0	0
GCF_000163175.1_ASM16317v1_genomic.fna	0	0	0	0	8.8e-05	0	0	0.001948	0	0.001505	0	0	0	0	0.004924	0	0	0	0.001983	0
GCF_000163195.1_ASM16319v1_genomic.fna	0	0	0	0	0.004497	0.000203	0	0.001378	0.001034	0	0.00074	0	0	0	0	0	0	0.000776	0	0
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0.01321	0.007117	0	0.005373	0	0	0.00807	0.010073	0.015802	0.013245	0.013482	0.002008	0.006428	0.007427	0	0.013001	0.002437	0.002691	0.016378	0.000782
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0.001471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000743	0
GCF_000176655.2_ASM17665v2_genomic.fna	0	0.001784	0.000697	0	0	0	0	0	0	0	0.000672	0	0	0	0.000316	0	0	0	0	0
GCF_000188855.1_ASM18885v2_genomic.fna	0	0	0.000489	0	0	0	0	0	0	0	0	0	0	0.001336	0	0	0	0	0	0
GCF_000190815.1_ASM19081v1_genomic.fna	0	0.013274	0	0	0	0	0	0	0	0	0	0.012902	0.002524	0	0	0	0	0	0	0.004954
GCF_000190835.1_ASM19083v1_genomic.fna	0.011409	0.012047	0	0.013994	0	0.011628	0.020992	0.017869	0	1.7e-05	0.010303	0.021013	0.005566	0.01201	0.004536	0.014951	0.019685	0.006432	0.018899	0
GCF_000190955.1_ASM19095v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190995.1_ASM19099v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000193975.1_ASM19397v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0.002023	0	0	0	0	0	0	0	0
GCF_000194415.1_ASM19441v2_genomic.fna	0	0	0	0	0	0	0	0.000865	0.006498	0	0	0	0	0	0	0	0	0	0	0
GCF_000194685.1_ASM19468v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
